Time,mean_radiation,mean_temp,mean_relative_hum
2022-04-13T23:00:00+00:00,0,7.6,95
2022-04-14T00:00:00+00:00,0,7.8,97.2
2022-04-14T01:00:00+00:00,0,7.7,97.6
2022-04-14T02:00:00+00:00,0,7.5,98
2022-04-14T03:00:00+00:00,0,7.4,97.8
2022-04-14T04:00:00+00:00,2,7.5,97.8
2022-04-14T05:00:00+00:00,21.1,7.6,98.1
2022-04-14T06:00:00+00:00,29.8,7.5,98.1
2022-04-14T07:00:00+00:00,80.9,7.6,98.2
2022-04-14T08:00:00+00:00,140,7.7,98.2
2022-04-14T09:00:00+00:00,106,8,97.2
2022-04-14T10:00:00+00:00,125.1,8.1,96.6
2022-04-14T11:00:00+00:00,158.7,8.1,97
2022-04-14T12:00:00+00:00,161.4,8.3,96.9
2022-04-14T13:00:00+00:00,211.3,8.1,96.9
2022-04-14T14:00:00+00:00,161.4,7.8,97.4
2022-04-14T15:00:00+00:00,139.3,7.4,97.9
2022-04-14T16:00:00+00:00,65.8,7.1,98.4
2022-04-14T17:00:00+00:00,17.2,6.8,96.8
2022-04-14T18:00:00+00:00,1.2,6.9,95.2
2022-04-14T19:00:00+00:00,0,6.7,95.7
2022-04-14T20:00:00+00:00,0,6.4,95.5
2022-04-14T21:00:00+00:00,0,6.2,93.5
2022-04-14T22:00:00+00:00,0,6.1,92.5
2022-04-14T23:00:00+00:00,0,6,91.3
2022-04-15T00:00:00+00:00,0,5.9,88.8
2022-04-15T01:00:00+00:00,0,5.9,87.9
2022-04-15T02:00:00+00:00,0,5.6,88.8
2022-04-15T03:00:00+00:00,0,5.4,88.8
2022-04-15T04:00:00+00:00,10,5.7,86.9
2022-04-15T05:00:00+00:00,39,5.5,86.5
2022-04-15T06:00:00+00:00,100.3,5.3,86.1
2022-04-15T07:00:00+00:00,133.8,5.1,85.3
2022-04-15T08:00:00+00:00,141.3,5.2,85
2022-04-15T09:00:00+00:00,288.7,5.1,83.8
2022-04-15T10:00:00+00:00,421.4,5.2,82.4
2022-04-15T11:00:00+00:00,539.3,5.6,80.3
2022-04-15T12:00:00+00:00,600.1,6.1,77.2
2022-04-15T13:00:00+00:00,574.4,6.6,73.5
2022-04-15T14:00:00+00:00,492.5,7.3,69.1
2022-04-15T15:00:00+00:00,411.8,7.9,65.9
2022-04-15T16:00:00+00:00,262.6,8.2,64.9
2022-04-15T17:00:00+00:00,110.1,8.2,66.1
2022-04-15T18:00:00+00:00,11.6,8.3,64.7
2022-04-15T19:00:00+00:00,0,7.7,68.7
2022-04-15T20:00:00+00:00,0,6,75.1
2022-04-15T21:00:00+00:00,0,4.8,80.8
2022-04-15T22:00:00+00:00,0,4.7,83.8
2022-04-15T23:00:00+00:00,0,4.5,85.9
2022-04-16T00:00:00+00:00,0,4.2,86.4
2022-04-16T01:00:00+00:00,0,3.9,86.3
2022-04-16T02:00:00+00:00,0,3.6,87.7
2022-04-16T03:00:00+00:00,0,3.4,87.7
2022-04-16T04:00:00+00:00,32.4,2.9,85.6
2022-04-16T05:00:00+00:00,130.2,2.7,90.4
2022-04-16T06:00:00+00:00,297.6,1.9,92
2022-04-16T07:00:00+00:00,439.6,2.8,90.9
2022-04-16T08:00:00+00:00,563.8,5.1,84.2
2022-04-16T09:00:00+00:00,679.5,6.6,78.2
2022-04-16T10:00:00+00:00,739.1,8.1,69
2022-04-16T11:00:00+00:00,729.2,8.7,65.5
2022-04-16T12:00:00+00:00,713.7,9.2,61.5
2022-04-16T13:00:00+00:00,655.3,9.4,61.6
2022-04-16T14:00:00+00:00,544.7,9.7,61.6
2022-04-16T15:00:00+00:00,412.7,9.9,60.3
2022-04-16T16:00:00+00:00,241,9.8,60
2022-04-16T17:00:00+00:00,81.2,9.1,63.6
2022-04-16T18:00:00+00:00,9.2,8.5,66.4
2022-04-16T19:00:00+00:00,0,7.4,71.3
2022-04-16T20:00:00+00:00,0,6.1,79.1
2022-04-16T21:00:00+00:00,0,5.1,82.9
2022-04-16T22:00:00+00:00,0,4.5,83.4
2022-04-16T23:00:00+00:00,0,4.2,84.5
2022-04-17T00:00:00+00:00,0,3.5,87.3
2022-04-17T01:00:00+00:00,0,3.1,88.7
2022-04-17T02:00:00+00:00,0,2.7,91.5
2022-04-17T03:00:00+00:00,0,2.8,89.6
2022-04-17T04:00:00+00:00,33.8,2.6,90.7
2022-04-17T05:00:00+00:00,163.7,2.5,92.9
2022-04-17T06:00:00+00:00,324,2.1,89.8
2022-04-17T07:00:00+00:00,456.2,3,79.1
2022-04-17T08:00:00+00:00,578.6,5.3,69.2
2022-04-17T09:00:00+00:00,693.7,7.5,62
2022-04-17T10:00:00+00:00,760.7,9,58.5
2022-04-17T11:00:00+00:00,736.3,9.9,54.7
2022-04-17T12:00:00+00:00,730.2,10.8,51.9
2022-04-17T13:00:00+00:00,671.4,11.1,56.4
2022-04-17T14:00:00+00:00,562.3,11.5,56.4
2022-04-17T15:00:00+00:00,422.8,11.8,56
2022-04-17T16:00:00+00:00,261.4,11.9,55.6
2022-04-17T17:00:00+00:00,90.1,11.1,67
2022-04-17T18:00:00+00:00,11,9.5,72.9
2022-04-17T19:00:00+00:00,0,8.4,76.7
2022-04-17T20:00:00+00:00,0,7.1,81.4
2022-04-17T21:00:00+00:00,0,6.6,83.7
2022-04-17T22:00:00+00:00,0,6.2,85.3
2022-04-17T23:00:00+00:00,0,5.5,88.3
2022-04-18T00:00:00+00:00,0,5.2,91.8
2022-04-18T01:00:00+00:00,0,5.3,93.1
2022-04-18T02:00:00+00:00,0,5.2,91.8
2022-04-18T03:00:00+00:00,0,4.4,93.2
2022-04-18T04:00:00+00:00,30.3,4.4,94
2022-04-18T05:00:00+00:00,155.5,3.8,94.5
2022-04-18T06:00:00+00:00,315,3.2,94.8
2022-04-18T07:00:00+00:00,448.1,5.1,89.6
2022-04-18T08:00:00+00:00,576.8,7.2,82.9
2022-04-18T09:00:00+00:00,698.3,8.6,69.4
2022-04-18T10:00:00+00:00,728.5,9.9,64.2
2022-04-18T11:00:00+00:00,761.2,11.4,60.3
2022-04-18T12:00:00+00:00,679.3,11.8,57.5
2022-04-18T13:00:00+00:00,540.9,12,56.3
2022-04-18T14:00:00+00:00,540,12.1,57.2
2022-04-18T15:00:00+00:00,375,11.8,58
2022-04-18T16:00:00+00:00,264.7,12,56.4
2022-04-18T17:00:00+00:00,118.2,11.6,58.3
2022-04-18T18:00:00+00:00,14,10.9,61.5
2022-04-18T19:00:00+00:00,0,9.9,65.8
2022-04-18T20:00:00+00:00,0,8.9,69.8
2022-04-18T21:00:00+00:00,0,7,74.5
2022-04-18T22:00:00+00:00,0,5.5,80
2022-04-18T23:00:00+00:00,0,4.6,82.6
2022-04-19T00:00:00+00:00,0,4.3,84.8
2022-04-19T01:00:00+00:00,0,3.8,82.8
2022-04-19T02:00:00+00:00,0,2.6,87.3
2022-04-19T03:00:00+00:00,1,4,83.8
2022-04-19T04:00:00+00:00,30.2,3.1,88.5
2022-04-19T05:00:00+00:00,128.5,3.1,87
2022-04-19T06:00:00+00:00,305.5,4.3,81.2
2022-04-19T07:00:00+00:00,437,4.6,82.2
2022-04-19T08:00:00+00:00,562.7,7.6,73.5
2022-04-19T09:00:00+00:00,664.3,9.7,63
2022-04-19T10:00:00+00:00,733,11.2,54
2022-04-19T11:00:00+00:00,724.6,12.2,48.7
2022-04-19T12:00:00+00:00,714.6,13.1,42.2
2022-04-19T13:00:00+00:00,664.9,13.6,40.6
2022-04-19T14:00:00+00:00,556.1,13.7,42.5
2022-04-19T15:00:00+00:00,421.3,13.8,43
2022-04-19T16:00:00+00:00,267.6,13.8,45.4
2022-04-19T17:00:00+00:00,118,13.7,46.2
2022-04-19T18:00:00+00:00,16.6,13.2,48.5
2022-04-19T19:00:00+00:00,0,12.1,53.2
2022-04-19T20:00:00+00:00,0,10.1,57.6
2022-04-19T21:00:00+00:00,0,8.6,64.9
2022-04-19T22:00:00+00:00,0,7.9,71.4
2022-04-19T23:00:00+00:00,0,7.3,75.5
2022-04-20T00:00:00+00:00,0,7.1,76.1
2022-04-20T01:00:00+00:00,0,7.3,75.5
2022-04-20T02:00:00+00:00,0,6.9,79
2022-04-20T03:00:00+00:00,1,6.5,84.5
2022-04-20T04:00:00+00:00,48,6.6,86.3
2022-04-20T05:00:00+00:00,177.6,6.1,89.4
2022-04-20T06:00:00+00:00,326.9,5.8,90.3
2022-04-20T07:00:00+00:00,445.2,7.5,84.8
2022-04-20T08:00:00+00:00,561.5,9,76.5
2022-04-20T09:00:00+00:00,670.4,9.9,70.4
2022-04-20T10:00:00+00:00,747.2,11.3,61.8
2022-04-20T11:00:00+00:00,724.1,11.9,60.6
2022-04-20T12:00:00+00:00,675.9,12.6,58
2022-04-20T13:00:00+00:00,632.8,13.3,56.1
2022-04-20T14:00:00+00:00,568.1,13.4,58
2022-04-20T15:00:00+00:00,428.6,13.3,59.3
2022-04-20T16:00:00+00:00,276.1,13.3,59.8
2022-04-20T17:00:00+00:00,123.4,13.1,59.1
2022-04-20T18:00:00+00:00,17.5,12.7,62.4
2022-04-20T19:00:00+00:00,0,12.1,66.7
2022-04-20T20:00:00+00:00,0,10.8,73.1
2022-04-20T21:00:00+00:00,0,11,70.4
2022-04-20T22:00:00+00:00,0,11,68.7
2022-04-20T23:00:00+00:00,0,10,72.2
2022-04-21T00:00:00+00:00,0,9.3,75.6
2022-04-21T01:00:00+00:00,0,8.9,77.3
2022-04-21T02:00:00+00:00,0,8.7,77.3
2022-04-21T03:00:00+00:00,1,8,76.4
2022-04-21T04:00:00+00:00,48.6,7.6,71.6
2022-04-21T05:00:00+00:00,180.6,7.4,71.9
2022-04-21T06:00:00+00:00,335.4,8,71.8
2022-04-21T07:00:00+00:00,464.1,8.5,69.9
2022-04-21T08:00:00+00:00,585.6,9.1,68.8
2022-04-21T09:00:00+00:00,702.2,9.6,69
2022-04-21T10:00:00+00:00,767.8,10.5,68
2022-04-21T11:00:00+00:00,751.8,11.5,64.2
2022-04-21T12:00:00+00:00,745,12.6,61
2022-04-21T13:00:00+00:00,689.1,13.3,57.9
2022-04-21T14:00:00+00:00,588.4,14,56.5
2022-04-21T15:00:00+00:00,383.7,14.5,55
2022-04-21T16:00:00+00:00,256.8,14.8,53.9
2022-04-21T17:00:00+00:00,115.1,14.5,54.6
2022-04-21T18:00:00+00:00,13.8,14.2,54.8
2022-04-21T19:00:00+00:00,0,13.4,57.1
2022-04-21T20:00:00+00:00,0,12.2,61.1
2022-04-21T21:00:00+00:00,0,11.7,61.8
2022-04-21T22:00:00+00:00,0,11.7,61.4
2022-04-21T23:00:00+00:00,0,10.9,65.8
2022-04-22T00:00:00+00:00,0,10.1,69.4
2022-04-22T01:00:00+00:00,0,9.2,74.4
2022-04-22T02:00:00+00:00,0,8.8,76.6
2022-04-22T03:00:00+00:00,1.8,8.5,76.8
2022-04-22T04:00:00+00:00,50.3,8.2,75.7
2022-04-22T05:00:00+00:00,186.5,7.2,79.7
2022-04-22T06:00:00+00:00,344.6,7.8,78.5
2022-04-22T07:00:00+00:00,475.7,8.9,73.1
2022-04-22T08:00:00+00:00,597.3,9.7,68.4
2022-04-22T09:00:00+00:00,714.9,10.6,66.2
2022-04-22T10:00:00+00:00,780.3,11,65.1
2022-04-22T11:00:00+00:00,762.3,11.7,63.2
2022-04-22T12:00:00+00:00,753.3,12.8,59.7
2022-04-22T13:00:00+00:00,693.5,13.8,54.1
2022-04-22T14:00:00+00:00,580.9,14.5,50.2
2022-04-22T15:00:00+00:00,443.3,14.8,51
2022-04-22T16:00:00+00:00,281.6,14.8,50.5
2022-04-22T17:00:00+00:00,130.7,14.7,51.7
2022-04-22T18:00:00+00:00,22.7,14.4,51.8
2022-04-22T19:00:00+00:00,0,13.6,54.8
2022-04-22T20:00:00+00:00,0,12.6,57.7
2022-04-22T21:00:00+00:00,0,12.3,58.7
2022-04-22T22:00:00+00:00,0,12.1,61.1
2022-04-22T23:00:00+00:00,0,11.9,61.9
2022-04-23T00:00:00+00:00,0,10.8,68.3
2022-04-23T01:00:00+00:00,0,10.2,70.6
2022-04-23T02:00:00+00:00,0,9.6,74.4
2022-04-23T03:00:00+00:00,1.8,8.7,76.7
2022-04-23T04:00:00+00:00,50,8.4,74.3
2022-04-23T05:00:00+00:00,185.3,8.1,75.3
2022-04-23T06:00:00+00:00,346.3,7.7,74.8
2022-04-23T07:00:00+00:00,464.3,8.1,70.4
2022-04-23T08:00:00+00:00,611.6,8.7,61.7
2022-04-23T09:00:00+00:00,701.4,9.3,58.8
2022-04-23T10:00:00+00:00,787.7,10,57.9
2022-04-23T11:00:00+00:00,767,10.7,55.2
2022-04-23T12:00:00+00:00,754.5,11.3,53.7
2022-04-23T13:00:00+00:00,699.7,11.8,51
2022-04-23T14:00:00+00:00,587.8,12.3,50.7
2022-04-23T15:00:00+00:00,421.9,12.5,50.7
2022-04-23T16:00:00+00:00,276.9,12.4,51.7
2022-04-23T17:00:00+00:00,121.2,12.4,53.5
2022-04-23T18:00:00+00:00,18.7,12,56.7
2022-04-23T19:00:00+00:00,0.1,11.3,59.4
2022-04-23T20:00:00+00:00,0,10.5,61
2022-04-23T21:00:00+00:00,0,9.9,64.6
2022-04-23T22:00:00+00:00,0,9.7,65
2022-04-23T23:00:00+00:00,0,9.4,67
2022-04-24T00:00:00+00:00,0,9.1,70.8
2022-04-24T01:00:00+00:00,0,8.2,72.4
2022-04-24T02:00:00+00:00,0,7.8,68.3
2022-04-24T03:00:00+00:00,1.8,7.3,69
2022-04-24T04:00:00+00:00,39,6.8,68.7
2022-04-24T05:00:00+00:00,84.9,6.2,71.4
2022-04-24T06:00:00+00:00,151.5,5.6,73
2022-04-24T07:00:00+00:00,216.6,5.8,74.5
2022-04-24T08:00:00+00:00,273.9,6,78.1
2022-04-24T09:00:00+00:00,498.5,6.6,79.1
2022-04-24T10:00:00+00:00,637,7.2,77
2022-04-24T11:00:00+00:00,750.3,7.8,73.2
2022-04-24T12:00:00+00:00,756.1,9.3,70.1
2022-04-24T13:00:00+00:00,637.3,9.7,68
2022-04-24T14:00:00+00:00,552.3,10.1,66.6
2022-04-24T15:00:00+00:00,435.1,10.6,62.4
2022-04-24T16:00:00+00:00,297.6,10.9,60.1
2022-04-24T17:00:00+00:00,144.2,10.9,55
2022-04-24T18:00:00+00:00,28.7,10.4,50.8
2022-04-24T19:00:00+00:00,0.1,9.6,52
2022-04-24T20:00:00+00:00,0,8.6,57.1
2022-04-24T21:00:00+00:00,0,7.7,57.1
2022-04-24T22:00:00+00:00,0,6.9,59.4
2022-04-24T23:00:00+00:00,0,6.2,64.2
2022-04-25T00:00:00+00:00,0,5.4,67.3
2022-04-25T01:00:00+00:00,0,5,67.3
2022-04-25T02:00:00+00:00,0,4.1,70.6
2022-04-25T03:00:00+00:00,2.8,3.5,70.9
2022-04-25T04:00:00+00:00,57.8,3.5,70.5
2022-04-25T05:00:00+00:00,192.3,3.3,71.9
2022-04-25T06:00:00+00:00,355.9,3.3,72.5
2022-04-25T07:00:00+00:00,491.5,5.1,68.6
2022-04-25T08:00:00+00:00,609.5,7.5,58.6
2022-04-25T09:00:00+00:00,724.9,8.5,54.5
2022-04-25T10:00:00+00:00,794.1,9,53.1
2022-04-25T11:00:00+00:00,787.9,9.6,49.5
2022-04-25T12:00:00+00:00,772.3,10.4,47.9
2022-04-25T13:00:00+00:00,712.8,10.9,46.5
2022-04-25T14:00:00+00:00,604.5,11.1,44.1
2022-04-25T15:00:00+00:00,466.3,11.3,43.5
2022-04-25T16:00:00+00:00,306,11.2,43.9
2022-04-25T17:00:00+00:00,139.6,11.1,45.3
2022-04-25T18:00:00+00:00,24.3,10.6,50.3
2022-04-25T19:00:00+00:00,0.1,9.5,54.4
2022-04-25T20:00:00+00:00,0,7.7,62.8
2022-04-25T21:00:00+00:00,0,6.3,70.6
2022-04-25T22:00:00+00:00,0,5.4,77.6
2022-04-25T23:00:00+00:00,0,4.7,83.1
2022-04-26T00:00:00+00:00,0,4.2,91.9
2022-04-26T01:00:00+00:00,0,4.5,96.2
2022-04-26T02:00:00+00:00,0,4.1,97
2022-04-26T03:00:00+00:00,1.4,3.9,97.1
2022-04-26T04:00:00+00:00,26.1,4.5,97.9
2022-04-26T05:00:00+00:00,82.9,4.3,98.2
2022-04-26T06:00:00+00:00,173.2,4.4,97.9
2022-04-26T07:00:00+00:00,273,4.8,98
2022-04-26T08:00:00+00:00,416.3,5.6,96.6
2022-04-26T09:00:00+00:00,510.8,6.6,89.1
2022-04-26T10:00:00+00:00,544.3,7.9,81.8
2022-04-26T11:00:00+00:00,630.8,9.6,67.7
2022-04-26T12:00:00+00:00,561.7,10,66.2
2022-04-26T13:00:00+00:00,628.1,11.1,60.9
2022-04-26T14:00:00+00:00,498.3,11.1,60.3
2022-04-26T15:00:00+00:00,364.8,11.1,60.2
2022-04-26T16:00:00+00:00,302.8,11.1,58.9
2022-04-26T17:00:00+00:00,153.5,10.8,58.9
2022-04-26T18:00:00+00:00,32.8,10.6,60.3
2022-04-26T19:00:00+00:00,0.1,10.1,65.7
2022-04-26T20:00:00+00:00,0,8.9,70
2022-04-26T21:00:00+00:00,0,7.4,76.9
2022-04-26T22:00:00+00:00,0,6.7,78.9
2022-04-26T23:00:00+00:00,0,6.1,78.8
2022-04-27T00:00:00+00:00,0,5.7,79
2022-04-27T01:00:00+00:00,0,5,82
2022-04-27T02:00:00+00:00,0,5.2,80.6
2022-04-27T03:00:00+00:00,2.8,5.4,79.7
2022-04-27T04:00:00+00:00,51.5,5.7,74.9
2022-04-27T05:00:00+00:00,163.8,5.5,76.5
2022-04-27T06:00:00+00:00,293.4,4.6,80.5
2022-04-27T07:00:00+00:00,450.5,6.2,79.9
2022-04-27T08:00:00+00:00,579.3,8.2,74.4
2022-04-27T09:00:00+00:00,699.9,9.1,69.1
2022-04-27T10:00:00+00:00,780.6,10,59.9
2022-04-27T11:00:00+00:00,701.2,10.6,55.3
2022-04-27T12:00:00+00:00,770.7,11.1,54.8
2022-04-27T13:00:00+00:00,660.1,11.5,53.3
2022-04-27T14:00:00+00:00,533.1,11.5,51.4
2022-04-27T15:00:00+00:00,419.7,11.8,48.7
2022-04-27T16:00:00+00:00,267.1,12,45.7
2022-04-27T17:00:00+00:00,127.2,11.7,47.1
2022-04-27T18:00:00+00:00,34.6,11.5,42.1
2022-04-27T19:00:00+00:00,1,11,53.7
2022-04-27T20:00:00+00:00,0,9.7,60.3
2022-04-27T21:00:00+00:00,0,7.9,70.9
2022-04-27T22:00:00+00:00,0,6.7,72.3
2022-04-27T23:00:00+00:00,0,5.6,72.4
2022-04-28T00:00:00+00:00,0,4.8,86.8
2022-04-28T01:00:00+00:00,0,4.2,89.4
2022-04-28T02:00:00+00:00,0,4,91.6
2022-04-28T03:00:00+00:00,2.3,4,91.4
2022-04-28T04:00:00+00:00,29.2,4.1,92.3
2022-04-28T05:00:00+00:00,115.5,4.7,94.1
2022-04-28T06:00:00+00:00,318.2,5.3,95.3
2022-04-28T07:00:00+00:00,482.5,6.6,91.6
2022-04-28T08:00:00+00:00,534.2,7.7,82.9
2022-04-28T09:00:00+00:00,704.1,9,74
2022-04-28T10:00:00+00:00,801.5,9.8,71.8
2022-04-28T11:00:00+00:00,790.8,10.6,63.5
2022-04-28T12:00:00+00:00,796.1,11.5,51.5
2022-04-28T13:00:00+00:00,740.3,11.7,47
2022-04-28T14:00:00+00:00,617.7,12,43.7
2022-04-28T15:00:00+00:00,478.9,12.2,41.5
2022-04-28T16:00:00+00:00,319.5,12.4,39.7
2022-04-28T17:00:00+00:00,164.5,12.1,42.8
2022-04-28T18:00:00+00:00,39.9,11.2,47.3
2022-04-28T19:00:00+00:00,0.9,10.1,56.6
2022-04-28T20:00:00+00:00,0,8.5,72
2022-04-28T21:00:00+00:00,0,6.6,86.9
2022-04-28T22:00:00+00:00,0,6,89.2
2022-04-28T23:00:00+00:00,0,5.6,91.8
2022-04-29T00:00:00+00:00,0,5.2,92.6
2022-04-29T01:00:00+00:00,0,4.6,94.5
2022-04-29T02:00:00+00:00,0,4.2,95.5
2022-04-29T03:00:00+00:00,4.6,3.9,96.5
2022-04-29T04:00:00+00:00,70.2,3.5,97.1
2022-04-29T05:00:00+00:00,189.2,3.5,97.7
2022-04-29T06:00:00+00:00,317.8,4.7,97.8
2022-04-29T07:00:00+00:00,432.3,6.4,96.5
2022-04-29T08:00:00+00:00,500,7.2,93.7
2022-04-29T09:00:00+00:00,624.2,7.7,90.3
2022-04-29T10:00:00+00:00,801.9,8.1,85.5
2022-04-29T11:00:00+00:00,751.4,9.1,78.9
2022-04-29T12:00:00+00:00,764.1,10.6,70.1
2022-04-29T13:00:00+00:00,724.2,11.3,69.7
2022-04-29T14:00:00+00:00,611.9,11.1,68.1
2022-04-29T15:00:00+00:00,463.9,11.4,63.2
2022-04-29T16:00:00+00:00,321.6,11.6,63.2
2022-04-29T17:00:00+00:00,168.1,11.3,66
2022-04-29T18:00:00+00:00,42,10.8,69.5
2022-04-29T19:00:00+00:00,1,9.9,71.7
2022-04-29T20:00:00+00:00,0,8.6,76.2
2022-04-29T21:00:00+00:00,0,7.1,81.3
2022-04-29T22:00:00+00:00,0,6.3,85.8
2022-04-29T23:00:00+00:00,0,6,86.8
2022-04-30T00:00:00+00:00,0,5.8,88.7
2022-04-30T01:00:00+00:00,0,5.8,90.4
2022-04-30T02:00:00+00:00,0,5.8,90.7
2022-04-30T03:00:00+00:00,6.4,5.9,90.1
2022-04-30T04:00:00+00:00,79.3,5.7,84.6
2022-04-30T05:00:00+00:00,206.5,5.6,84.5
2022-04-30T06:00:00+00:00,360.2,6.3,81.8
2022-04-30T07:00:00+00:00,492.4,7.8,76.3
2022-04-30T08:00:00+00:00,612.9,9.6,68
2022-04-30T09:00:00+00:00,711.6,10.7,57.9
2022-04-30T10:00:00+00:00,744.9,11.5,49.2
2022-04-30T11:00:00+00:00,715.3,12,44.9
2022-04-30T12:00:00+00:00,687.6,12.3,45.5
2022-04-30T13:00:00+00:00,660.9,12.6,40.2
2022-04-30T14:00:00+00:00,580.4,12.9,42.7
2022-04-30T15:00:00+00:00,445.3,12.5,44.2
2022-04-30T16:00:00+00:00,316.9,12.2,45.8
2022-04-30T17:00:00+00:00,157.3,12.1,44.4
2022-04-30T18:00:00+00:00,29,11.5,48.6
2022-04-30T19:00:00+00:00,0.1,10.5,58.7
2022-04-30T20:00:00+00:00,0,9.1,68.8
2022-04-30T21:00:00+00:00,0,7.7,75.7
2022-04-30T22:00:00+00:00,0,7,78
2022-04-30T23:00:00+00:00,0,6.8,78.6
2022-05-01T00:00:00+00:00,0,7,78.7
2022-05-01T01:00:00+00:00,0,6.2,84.6
2022-05-01T02:00:00+00:00,0,6.6,80.5
2022-05-01T03:00:00+00:00,6.5,6.5,85
2022-05-01T04:00:00+00:00,45.1,6.5,84.8
2022-05-01T05:00:00+00:00,109.2,6.4,86.6
2022-05-01T06:00:00+00:00,233.2,6.9,85.6
2022-05-01T07:00:00+00:00,377.2,7.6,85.6
2022-05-01T08:00:00+00:00,566.1,9.4,79.6
2022-05-01T09:00:00+00:00,713.3,11,70.5
2022-05-01T10:00:00+00:00,729.5,12.5,56.3
2022-05-01T11:00:00+00:00,710.1,13,51.2
2022-05-01T12:00:00+00:00,750.6,13.5,48.8
2022-05-01T13:00:00+00:00,718.6,13,53.3
2022-05-01T14:00:00+00:00,606.9,13.3,52.7
2022-05-01T15:00:00+00:00,467.6,13.2,53.2
2022-05-01T16:00:00+00:00,287.6,13.3,50.6
2022-05-01T17:00:00+00:00,104.6,13.2,49.2
2022-05-01T18:00:00+00:00,29.5,12.7,52
2022-05-01T19:00:00+00:00,1,11.7,59.2
2022-05-01T20:00:00+00:00,0,10.1,69.2
2022-05-01T21:00:00+00:00,0,8.9,77.5
2022-05-01T22:00:00+00:00,0,8.9,81.1
2022-05-01T23:00:00+00:00,0,8.5,80.7
2022-05-02T00:00:00+00:00,0,7.4,84.8
2022-05-02T01:00:00+00:00,0,5.9,89.6
2022-05-02T02:00:00+00:00,0,5.7,90.9
2022-05-02T03:00:00+00:00,7.1,5.2,92.8
2022-05-02T04:00:00+00:00,82.8,5.2,94.4
2022-05-02T05:00:00+00:00,226.8,5,96.1
2022-05-02T06:00:00+00:00,385.3,5.8,94.7
2022-05-02T07:00:00+00:00,511,7.2,89.6
2022-05-02T08:00:00+00:00,616.3,9,76.4
2022-05-02T09:00:00+00:00,700.8,10.3,62
2022-05-02T10:00:00+00:00,591.3,10.9,55.5
2022-05-02T11:00:00+00:00,749.6,11.3,58.2
2022-05-02T12:00:00+00:00,586.7,10.8,66.3
2022-05-02T13:00:00+00:00,291.4,11.1,65.7
2022-05-02T14:00:00+00:00,192.2,11.3,69.4
2022-05-02T15:00:00+00:00,162.4,10.5,78.8
2022-05-02T16:00:00+00:00,67.7,9.7,85.1
2022-05-02T17:00:00+00:00,53.1,9.4,88.6
2022-05-02T18:00:00+00:00,12.8,9.3,91.2
2022-05-02T19:00:00+00:00,0.9,9.2,91.9
2022-05-02T20:00:00+00:00,0,9,94.2
2022-05-02T21:00:00+00:00,0,8.9,90.9
2022-05-02T22:00:00+00:00,0,8.7,90.1
2022-05-02T23:00:00+00:00,0,8.3,92.4
2022-05-03T00:00:00+00:00,0,7.7,90.4
2022-05-03T01:00:00+00:00,0,7.5,80.8
2022-05-03T02:00:00+00:00,0,7.1,73.2
2022-05-03T03:00:00+00:00,9.9,6.5,72.7
2022-05-03T04:00:00+00:00,88.6,6.6,70.6
2022-05-03T05:00:00+00:00,237.3,7.2,67.8
2022-05-03T06:00:00+00:00,393.3,7.7,63.9
2022-05-03T07:00:00+00:00,513,8.3,57.3
2022-05-03T08:00:00+00:00,629.7,8.7,54
2022-05-03T09:00:00+00:00,754.8,9.3,50.6
2022-05-03T10:00:00+00:00,824.7,10.2,46.3
2022-05-03T11:00:00+00:00,810.1,10.6,45.7
2022-05-03T12:00:00+00:00,792.1,11.1,42.6
2022-05-03T13:00:00+00:00,747.3,11.4,40.2
2022-05-03T14:00:00+00:00,638.7,11.7,39.1
2022-05-03T15:00:00+00:00,494.5,11.8,37.4
2022-05-03T16:00:00+00:00,266.1,11.7,40
2022-05-03T17:00:00+00:00,135.3,11.4,40.6
2022-05-03T18:00:00+00:00,40.2,10.9,43.8
2022-05-03T19:00:00+00:00,1.8,9.9,49
2022-05-03T20:00:00+00:00,0,9.1,53.5
2022-05-03T21:00:00+00:00,0,7.6,61.5
2022-05-03T22:00:00+00:00,0,6.1,68.5
2022-05-03T23:00:00+00:00,0,6.4,63.7
2022-05-04T00:00:00+00:00,0,5.4,67.3
2022-05-04T01:00:00+00:00,0,4.3,72.4
2022-05-04T02:00:00+00:00,0,4.9,66.1
2022-05-04T03:00:00+00:00,8.8,4.7,72
2022-05-04T04:00:00+00:00,95.3,5.2,66.7
2022-05-04T05:00:00+00:00,195.3,4.3,74.2
2022-05-04T06:00:00+00:00,401.9,4.1,82.5
2022-05-04T07:00:00+00:00,453.3,7.9,71.4
2022-05-04T08:00:00+00:00,557.2,10.8,53.7
2022-05-04T09:00:00+00:00,613.9,11.7,50.8
2022-05-04T10:00:00+00:00,591.5,11.9,46.9
2022-05-04T11:00:00+00:00,1115.7,12.5,49.4
2022-05-04T12:00:00+00:00,1560.1,12.5,55
2022-05-04T13:00:00+00:00,595.7,12.5,54.7
2022-05-04T14:00:00+00:00,468.6,12.5,50
2022-05-04T15:00:00+00:00,338.8,13.1,47.8
2022-05-04T16:00:00+00:00,261.6,13.1,51.5
2022-05-04T17:00:00+00:00,106.2,12.5,61.6
2022-05-04T18:00:00+00:00,23,12.2,67.5
2022-05-04T19:00:00+00:00,1.3,11,65.6
